"TIN","TaxpayerType","TaxAccountNo","AssessmentNo","FormVersion","TaxPeriodYear","TaxPeriodMonth","ReceiveDate","EntryDate","DueDate","10TotalSales","20ExemptSales","30Zero-ratedSales","40AddLines20and30","50GSTTaxableSales","60OutputDebits","70DeferredImportLiabil","80GSTPaidBus.Input","90GSTPaidExemptSales","100GSTPaidPriv.Purpose","110AddLines90and100","120InputCredits","130OutputDebits","140DeductInputCredits","151GSTPayable","152GSTRefundable","160GSTS64ACrAllowable"
"500034170","ENTERPRISE",9948,3045793,3,2023,1,21-FEB-23,08-MAR-23,21-FEB-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034170","ENTERPRISE",9948,3064115,3,2023,2,21-MAR-23,23-MAR-23,21-MAR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034170","ENTERPRISE",9948,3099487,3,2023,3,21-APR-23,01-MAY-23,21-APR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034170","ENTERPRISE",9948,3169800,3,2023,5,27-JUN-23,07-JUL-23,21-JUN-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034170","ENTERPRISE",9948,3188604,3,2023,6,21-JUL-23,27-JUL-23,21-JUL-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034170","ENTERPRISE",9948,3596312,3,2023,7,22-AUG-23,08-OCT-24,21-AUG-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034170","ENTERPRISE",9948,3269642,3,2023,8,21-SEP-23,23-OCT-23,21-SEP-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034170","ENTERPRISE",9948,3332304,3,2023,9,20-OCT-23,16-JAN-24,23-OCT-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034170","ENTERPRISE",9948,3303976,3,2023,10,21-NOV-23,30-NOV-23,21-NOV-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034170","ENTERPRISE",9948,3341298,3,2023,11,22-DEC-23,30-JAN-24,21-DEC-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034170","ENTERPRISE",9948,3378261,3,2023,12,22-JAN-24,09-MAR-24,22-JAN-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034198","ENTERPRISE",41141,3030514,3,2023,1,17-FEB-23,20-FEB-23,21-FEB-23,1130069.3,0,0,0,1130069.3,102733.57,0,88594.06,0,0,0,88594.06,102733.57,88594.06,14139.51,0,0
"500034198","ENTERPRISE",41141,3061970,3,2023,2,20-MAR-23,22-MAR-23,21-MAR-23,1171171.95,0,0,0,1171171.95,106470.18,0,83649.13,0,0,0,83649.13,106470.18,83649.13,22821.05,0,0
"500034198","ENTERPRISE",41141,3088053,3,2023,3,19-APR-23,19-APR-23,21-APR-23,976981.25,0,0,0,976981.25,88816.48,0,70912.71,0,0,0,70912.71,88816.48,70912.71,17903.77,0,0
"500034198","ENTERPRISE",41141,3118196,3,2023,4,18-MAY-23,18-MAY-23,22-MAY-23,1007569.09,0,0,0,1007569.09,91597.19,0,79629,0,0,0,79629,91597.19,79629,11968.19,0,0
"500034198","ENTERPRISE",41141,3156693,3,2023,5,19-JUN-23,26-JUN-23,21-JUN-23,1181563.75,0,0,0,1181563.75,107414.89,0,98575,0,0,0,98575,107414.89,98575,8839.89,0,0
"500034198","ENTERPRISE",41141,3180567,3,2023,6,18-JUL-23,18-JUL-23,21-JUL-23,1249817.55,0,0,0,1249817.55,113619.78,0,98601.02,0,0,0,98601.02,113619.78,98601.02,15018.76,0,0
"500034198","ENTERPRISE",41141,3203775,3,2023,7,14-AUG-23,14-AUG-23,21-AUG-23,1387483.75,0,0,0,1387483.75,126134.89,0,118862.23,0,0,0,118862.23,126134.89,118862.23,7272.66,0,0
"500034198","ENTERPRISE",41141,3236959,3,2023,8,18-SEP-23,19-SEP-23,21-SEP-23,1299456.45,0,0,0,1299456.45,118132.4,0,117136.53,0,0,0,117136.53,118132.4,117136.53,995.87,0,0
"500034198","ENTERPRISE",41141,3267375,3,2023,9,19-OCT-23,19-OCT-23,23-OCT-23,1491924.55,0,0,0,1491924.55,135629.5,0,131787.5,0,0,0,131787.5,135629.5,131787.5,3842,0,0
"500034198","ENTERPRISE",41141,3296425,3,2023,10,20-NOV-23,20-NOV-23,21-NOV-23,1100343.15,0,0,0,1100343.15,100031.2,0,93306.35,0,0,0,93306.35,100031.2,93306.35,6724.85,0,0
"500034198","ENTERPRISE",41141,3320049,3,2023,11,18-DEC-23,18-DEC-23,21-DEC-23,1514111.3,0,0,0,1514111.3,137646.48,0,129035.03,0,0,0,129035.03,137646.48,129035.03,8611.45,0,0
"500034198","ENTERPRISE",41141,3331223,3,2023,12,15-JAN-24,15-JAN-24,22-JAN-24,1938114.15,0,0,0,1938114.15,176192.2,0,153884.36,0,0,0,153884.36,176192.2,153884.36,22307.84,0,0
"500034214","ENTERPRISE",31881,3501373,3,2023,1,27-MAY-24,27-JUN-24,21-FEB-23,207750,0,0,0,207750,18886.36,0,3371.03,0,0,0,3371.03,18886.36,3371.03,15515.33,0,0
"500034214","ENTERPRISE",31881,3712776,3,2023,2,27-MAY-24,20-FEB-25,21-MAR-23,0,0,0,0,0,0,0,9675.82,0,0,0,9675.82,0,9675.82,0,9675.82,0
"500034214","ENTERPRISE",31881,3738413,3,2023,3,27-MAY-24,21-MAR-25,21-APR-23,0,0,0,0,0,0,0,4718.28,0,0,0,4718.28,0,4718.28,0,4718.28,0
"500034214","ENTERPRISE",31881,3738398,3,2023,4,27-MAY-24,21-MAR-25,22-MAY-23,0,0,0,0,0,0,0,4817.25,0,0,0,4817.25,0,4817.25,0,4817.25,0
"500034214","ENTERPRISE",31881,3738394,3,2023,5,27-MAY-24,21-MAR-25,21-JUN-23,0,0,0,0,0,0,0,501.71,0,0,0,501.71,0,501.71,0,501.71,0
"500034214","ENTERPRISE",31881,3501396,3,2023,6,27-MAY-24,27-JUN-24,21-JUL-23,451000,0,0,0,451000,41000,0,15266.75,0,0,0,15266.75,41000,15266.75,25733.25,0,0
"500034214","ENTERPRISE",31881,3507313,3,2023,7,27-MAY-24,03-JUL-24,21-AUG-23,371900,0,0,0,371900,33809.09,0,15725.17,0,0,0,15725.17,33809.09,15725.17,18083.92,0,0
"500034214","ENTERPRISE",31881,3507306,3,2023,11,27-MAY-24,03-JUL-24,21-DEC-23,145263.51,0,0,0,145263.51,13205.77,0,7430.8,0,0,0,7430.8,13205.77,7430.8,5774.97,0,0
"500034214","ENTERPRISE",31881,3507246,3,2023,12,27-MAY-24,03-JUL-24,22-JAN-24,545701.07,0,0,0,545701.07,49609.19,0,4360.96,0,0,0,4360.96,49609.19,4360.96,45248.23,0,0
"500034223","ENTERPRISE",34556,3061113,3,2023,1,16-FEB-23,21-MAR-23,21-FEB-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034223","ENTERPRISE",34556,3066330,3,2023,2,16-MAR-23,27-MAR-23,21-MAR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034223","ENTERPRISE",34556,3091006,3,2023,3,19-APR-23,21-APR-23,21-APR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034223","ENTERPRISE",34556,3129093,3,2023,4,16-MAY-23,30-MAY-23,22-MAY-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034223","ENTERPRISE",34556,3186897,3,2023,5,20-JUN-23,26-JUL-23,21-JUN-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034223","ENTERPRISE",34556,3202549,3,2023,6,17-JUL-23,11-AUG-23,21-JUL-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034223","ENTERPRISE",34556,3214130,3,2023,7,16-AUG-23,24-AUG-23,21-AUG-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034223","ENTERPRISE",34556,3305806,3,2023,8,08-SEP-23,04-DEC-23,21-SEP-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034223","ENTERPRISE",34556,3275467,3,2023,9,17-OCT-23,27-OCT-23,23-OCT-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034223","ENTERPRISE",34556,3305430,3,2023,10,16-NOV-23,04-DEC-23,21-NOV-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034223","ENTERPRISE",34556,3318245,3,2023,11,14-DEC-23,14-DEC-23,21-DEC-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034223","ENTERPRISE",34556,3389201,3,2023,12,19-MAR-24,19-MAR-24,22-JAN-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034241","ENTERPRISE",51928,3179790,3,2023,1,20-FEB-23,17-JUL-23,21-FEB-23,0,0,0,0,0,0,0,4385.93,0,0,0,4385.93,0,4385.93,0,4385.93,0
"500034241","ENTERPRISE",51928,3161697,3,2023,2,20-MAR-23,29-JUN-23,21-MAR-23,0,0,0,0,0,0,0,3950.33,0,0,0,3950.33,0,3950.33,0,3950.33,0
"500034241","ENTERPRISE",51928,3222972,3,2023,3,20-APR-23,04-SEP-23,21-APR-23,0,0,0,0,0,0,0,6345.11,0,0,0,6345.11,0,6345.11,0,6345.11,0
"500034241","ENTERPRISE",51928,3179326,3,2023,4,19-MAY-23,17-JUL-23,22-MAY-23,0,0,0,0,0,0,0,87278.27,0,0,0,87278.27,0,87278.27,0,87278.27,0
"500034241","ENTERPRISE",51928,3548645,3,2023,5,14-AUG-24,20-AUG-24,21-JUN-23,0,0,0,0,0,0,0,8474.95,0,0,0,8474.95,0,8474.95,0,8474.95,0
"500034241","ENTERPRISE",51928,3262494,3,2023,6,16-JUN-23,16-OCT-23,21-JUL-23,0,0,0,0,0,0,0,9253.64,0,0,0,9253.64,0,9253.64,0,9253.64,0
"500034241","ENTERPRISE",51928,3262493,3,2023,7,16-AUG-23,16-OCT-23,21-AUG-23,0,0,0,0,0,0,0,8123.37,0,0,0,8123.37,0,8123.37,0,8123.37,0
"500034241","ENTERPRISE",51928,3548648,3,2023,8,20-SEP-23,20-AUG-24,21-SEP-23,0,0,0,0,0,0,0,5240.97,0,0,0,5240.97,0,5240.97,0,5240.97,0
"500034241","ENTERPRISE",51928,3548666,3,2023,9,19-AUG-24,20-AUG-24,23-OCT-23,0,0,0,0,0,0,0,5315.65,0,0,0,5315.65,0,5315.65,0,5315.65,0
"500034241","ENTERPRISE",51928,3465966,3,2023,10,13-MAY-24,23-MAY-24,21-NOV-23,0,0,0,0,0,0,0,7222.22,0,0,0,7222.22,0,7222.22,0,7222.22,0
"500034241","ENTERPRISE",51928,3465967,3,2023,11,20-DEC-23,23-MAY-24,21-DEC-23,0,0,0,0,0,0,0,25089.25,0,0,0,25089.25,0,25089.25,0,25089.25,0
"500034241","ENTERPRISE",51928,3548658,3,2023,12,19-APR-24,20-AUG-24,22-JAN-24,0,0,0,0,0,0,0,6321.22,0,0,0,6321.22,0,6321.22,0,6321.22,0
"500034358","ENTERPRISE",39091,3086603,3,2023,1,21-FEB-23,17-APR-23,21-FEB-23,473453.95,0,214997.91,214997.91,258456.04,23496,0,9496.36,0,36.81,36.81,9459.55,23496,9459.55,14036.45,0,1575.62
"500034358","ENTERPRISE",39091,3108805,3,2023,2,21-MAR-23,10-MAY-23,21-MAR-23,415123.57,0,270541.07,270541.07,144582.5,13143.86,0,10837.92,0,43.26,43.26,10794.66,13143.86,10794.66,2349.2,0,615.93
"500034358","ENTERPRISE",39091,3094874,3,2023,3,21-APR-23,26-APR-23,21-APR-23,309061.4,0,164874.96,164874.96,144186.44,13107.86,0,9179.58,0,32.19,32.19,9147.39,13107.86,9147.39,3960.47,0,277
"500034358","ENTERPRISE",39091,3150539,3,2023,4,21-MAY-23,20-JUN-23,22-MAY-23,267772.31,0,23059.98,23059.98,244712.33,22246.58,0,8112.07,0,25.74,25.74,8086.33,22246.58,8086.33,14160.25,0,296.81
"500034358","ENTERPRISE",39091,3160325,3,2023,5,21-JUN-23,28-JUN-23,21-JUN-23,163604.06,0,8696.62,8696.62,154907.44,14082.49,0,5499.63,42.94,0,42.94,5456.69,14082.49,5456.69,8625.8,0,210.55
"500034358","ENTERPRISE",39091,3635773,3,2023,6,04-NOV-24,11-NOV-24,21-JUL-23,311330.35,0,33710.93,33710.93,277619.42,25238.13,0,10139.68,0,36.84,36.84,10102.84,25238.13,10102.84,15135.29,0,0
"500034358","ENTERPRISE",39091,3211659,3,2023,7,21-AUG-23,22-AUG-23,21-AUG-23,324480.98,0,60516.48,60516.48,263964.5,23996.77,0,9560.76,49.62,0,49.62,9511.14,23996.77,9511.14,14485.63,0,1987.36
"500034358","ENTERPRISE",39091,3645908,3,2023,9,21-OCT-23,19-NOV-24,23-OCT-23,324407.86,0,82490.98,82490.98,241916.88,21992.44,0,12941.98,0,63.33,63.33,12878.65,21992.44,12878.65,9113.79,0,372.73
"500034358","ENTERPRISE",39091,3299272,3,2023,10,21-NOV-23,22-NOV-23,21-NOV-23,325142.41,0,88270.35,88270.35,236872.06,21533.82,0,15703.86,0,49.36,49.36,15654.5,21533.82,15654.5,5879.32,0,2450.44
"500034358","ENTERPRISE",39091,3646804,3,2023,11,21-DEC-23,20-NOV-24,21-DEC-23,252719.15,0,102300.78,102300.78,150418.37,13674.4,0,10975.31,0,28.19,28.19,10947.12,13674.4,10947.12,2727.28,0,0
"500034358","ENTERPRISE",39091,3421981,3,2023,12,17-APR-24,17-APR-24,22-JAN-24,406429.27,0,172368.41,172368.41,234060.86,21278.26,0,14857.26,0,65.27,65.27,14791.99,21278.26,14791.99,6486.27,0,0
"500034367","ENTERPRISE",72023,3017878,3,2023,1,05-FEB-23,08-FEB-23,21-FEB-23,36002.2,0,0,0,36002.2,3272.93,0,2338.18,0,0,0,2338.18,3272.93,2338.18,934.75,0,0
"500034367","ENTERPRISE",72023,3108238,3,2023,2,21-MAR-23,09-MAY-23,21-MAR-23,29515.3,0,0,0,29515.3,2683.21,0,760.91,0,0,0,760.91,2683.21,760.91,1922.3,0,0
"500034367","ENTERPRISE",72023,3094338,3,2023,3,21-APR-23,25-APR-23,21-APR-23,38487.9,0,0,0,38487.9,3498.9,0,2749.42,0,0,0,2749.42,3498.9,2749.42,749.48,0,0
"500034367","ENTERPRISE",72023,3306242,3,2023,4,06-MAY-23,04-DEC-23,22-MAY-23,29161.45,0,0,0,29161.45,2651.04,0,3882.3,0,0,0,3882.3,2651.04,3882.3,0,1231.26,0
"500034367","ENTERPRISE",72023,3161466,3,2023,5,21-JUN-23,29-JUN-23,21-JUN-23,34299.2,0,0,0,34299.2,3118.11,0,1382.54,0,0,0,1382.54,3118.11,1382.54,1735.57,0,0
"500034367","ENTERPRISE",72023,3193887,3,2023,6,21-JUL-23,02-AUG-23,21-JUL-23,31314.7,0,0,0,31314.7,2846.79,0,485.9,0,0,0,485.9,2846.79,485.9,2360.89,0,0
"500034367","ENTERPRISE",72023,3206841,3,2023,7,16-AUG-23,16-AUG-23,21-AUG-23,31638.5,0,0,0,31638.5,2876.23,0,1840.55,0,0,0,1840.55,2876.23,1840.55,1035.68,0,0
"500034367","ENTERPRISE",72023,3438051,3,2023,9,21-OCT-23,02-MAY-24,23-OCT-23,29231.35,0,0,0,29231.35,2657.4,0,3566.4,0,0,0,3566.4,2657.4,3566.4,0,909,0
"500034367","ENTERPRISE",72023,3357600,3,2023,11,21-DEC-23,16-FEB-24,21-DEC-23,29909.09,0,0,0,29909.09,2719.01,0,1042.65,0,0,0,1042.65,2719.01,1042.65,1676.36,0,0
"500034394","ENTERPRISE",140180,3043659,3,2023,1,07-MAR-23,07-MAR-23,21-FEB-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034394","ENTERPRISE",140180,3043656,3,2023,2,07-MAR-23,07-MAR-23,21-MAR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034394","ENTERPRISE",140180,3043645,3,2023,3,07-MAR-23,07-MAR-23,21-APR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.82
"500034410","ENTERPRISE",45781,3030495,3,2023,1,20-FEB-23,20-FEB-23,21-FEB-23,20640.5,0,0,0,20640.5,1876.41,0,491.44,0,0,0,491.44,1876.41,491.44,1384.97,0,0
"500034410","ENTERPRISE",45781,3059290,3,2023,2,20-MAR-23,20-MAR-23,21-MAR-23,20640.5,0,0,0,20640.5,1876.41,0,704.5,0,0,0,704.5,1876.41,704.5,1171.91,0,0
"500034410","ENTERPRISE",45781,3090663,3,2023,3,21-APR-23,21-APR-23,21-APR-23,20640.5,0,0,0,20640.5,1876.41,0,453.28,0,0,0,453.28,1876.41,453.28,1423.13,0,0
"500034410","ENTERPRISE",45781,3119967,3,2023,4,19-MAY-23,19-MAY-23,22-MAY-23,20640.5,0,0,0,20640.5,1876.41,0,226.36,0,0,0,226.36,1876.41,226.36,1650.05,0,0
"500034410","ENTERPRISE",45781,3142227,3,2023,5,09-JUN-23,09-JUN-23,21-JUN-23,20640.5,0,0,0,20640.5,1876.41,0,256.56,0,0,0,256.56,1876.41,256.56,1619.85,0,0
"500034410","ENTERPRISE",45781,3254988,3,2023,6,21-JUL-23,06-OCT-23,21-JUL-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034410","ENTERPRISE",45781,3210758,3,2023,7,21-AUG-23,21-AUG-23,21-AUG-23,29331,0,0,0,29331,2666.45,0,1590.28,0,0,0,1590.28,2666.45,1590.28,1076.17,0,0
"500034410","ENTERPRISE",45781,3269705,3,2023,8,21-SEP-23,23-OCT-23,21-SEP-23,26640.5,0,0,0,26640.5,2421.86,0,463.96,0,0,0,463.96,2421.86,463.96,1957.9,0,0
"500034410","ENTERPRISE",45781,3269153,3,2023,9,20-OCT-23,20-OCT-23,23-OCT-23,26590.5,0,0,0,26590.5,2417.32,0,114,0,0,0,114,2417.32,114,2303.32,0,0
"500034410","ENTERPRISE",45781,3296950,3,2023,10,21-NOV-23,21-NOV-23,21-NOV-23,14690.5,0,0,0,14690.5,1335.5,0,84.74,0,0,0,84.74,1335.5,84.74,1250.76,0,0
"500034410","ENTERPRISE",45781,3327666,3,2023,11,08-JAN-24,08-JAN-24,21-DEC-23,21140.5,0,0,0,21140.5,1921.86,0,177.82,0,0,0,177.82,1921.86,177.82,1744.04,0,0
"500034410","ENTERPRISE",45781,3338736,3,2023,12,20-JAN-24,25-JAN-24,22-JAN-24,26090.5,0,0,0,26090.5,2371.86,0,1553.78,0,0,0,1553.78,2371.86,1553.78,818.08,0,0
"500034429","ENTERPRISE",39241,3039028,3,2023,1,21-FEB-23,02-MAR-23,21-FEB-23,69947.25,0,0,0,69947.25,6358.84,0,5018.53,0,0,0,5018.53,6358.84,5018.53,1340.31,0,0
"500034429","ENTERPRISE",39241,3061617,3,2023,2,21-MAR-23,22-MAR-23,21-MAR-23,85288.75,0,0,0,85288.75,7753.52,0,5049.78,0,0,0,5049.78,7753.52,5049.78,2703.74,0,0
"500034429","ENTERPRISE",39241,3091048,3,2023,3,04-APR-23,21-APR-23,21-APR-23,68861.09,0,0,0,68861.09,6260.1,0,4763.75,0,0,0,4763.75,6260.1,4763.75,1496.35,0,0
"500034429","ENTERPRISE",39241,3128593,3,2023,4,19-MAY-23,30-MAY-23,22-MAY-23,57806.09,0,0,0,57806.09,5255.1,0,3745.17,0,0,0,3745.17,5255.1,3745.17,1509.93,0,0
"500034429","ENTERPRISE",39241,3160201,3,2023,5,21-JUN-23,28-JUN-23,21-JUN-23,41552.02,0,0,0,41552.02,3777.46,0,2147.24,0,0,0,2147.24,3777.46,2147.24,1630.22,0,0
"500034429","ENTERPRISE",39241,3212836,3,2023,7,22-AUG-23,23-AUG-23,21-AUG-23,55825.97,0,0,0,55825.97,5075.09,0,1967.5,0,0,0,1967.5,5075.09,1967.5,3107.59,0,0
"500034429","ENTERPRISE",39241,3243922,3,2023,8,26-SEP-23,26-SEP-23,21-SEP-23,57410.5,0,0,0,57410.5,5219.14,0,3035.71,0,0,0,3035.71,5219.14,3035.71,2183.43,0,0
"500034429","ENTERPRISE",39241,3276788,3,2023,9,20-OCT-23,30-OCT-23,23-OCT-23,107988,0,0,0,107988,9817.09,0,9708.19,0,0,0,9708.19,9817.09,9708.19,108.9,0,0
"500034429","ENTERPRISE",39241,3300524,3,2023,10,21-NOV-23,23-NOV-23,21-NOV-23,82207,0,0,0,82207,7473.36,0,5102.49,0,0,0,5102.49,7473.36,5102.49,2370.87,0,0
"500034429","ENTERPRISE",39241,3372330,3,2023,11,12-DEC-23,05-MAR-24,21-DEC-23,108372,0,0,0,108372,9852,0,9206.52,0,0,0,9206.52,9852,9206.52,645.48,0,0
"500034429","ENTERPRISE",39241,3399892,3,2023,12,18-JAN-24,27-MAR-24,22-JAN-24,69683,0,0,0,69683,6334.82,0,6000,0,0,0,6000,6334.82,6000,334.82,0,0
"500034438","ENTERPRISE",136355,3800671,3,2023,1,13-MAY-25,14-MAY-25,21-FEB-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034438","ENTERPRISE",136355,3800668,3,2023,2,13-MAY-25,14-MAY-25,21-MAR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034438","ENTERPRISE",136355,3800669,3,2023,3,13-MAY-25,14-MAY-25,21-APR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034438","ENTERPRISE",136355,3800678,3,2023,4,13-MAY-25,14-MAY-25,22-MAY-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034438","ENTERPRISE",136355,3800680,3,2023,5,13-MAY-25,14-MAY-25,21-JUN-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034438","ENTERPRISE",136355,3800684,3,2023,6,13-MAY-25,14-MAY-25,21-JUL-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034438","ENTERPRISE",136355,3800672,3,2023,7,13-MAY-25,14-MAY-25,21-AUG-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034438","ENTERPRISE",136355,3800674,3,2023,8,13-MAY-25,14-MAY-25,21-SEP-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034438","ENTERPRISE",136355,3800675,3,2023,9,13-MAY-25,14-MAY-25,23-OCT-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034438","ENTERPRISE",136355,3800685,3,2023,10,13-MAY-25,14-MAY-25,21-NOV-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034438","ENTERPRISE",136355,3800687,3,2023,11,13-MAY-25,14-MAY-25,21-DEC-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034438","ENTERPRISE",136355,3800688,3,2023,12,13-MAY-25,14-MAY-25,22-JAN-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500034447","ENTERPRISE",46527,3030251,3,2023,1,20-FEB-23,20-FEB-23,21-FEB-23,337853.51,26645.04,0,26645.04,311208.47,28291.68,0,13070.18,0,0,0,13070.18,28291.68,13070.18,15221.5,0,0
"500034447","ENTERPRISE",46527,3053529,3,2023,2,15-MAR-23,15-MAR-23,21-MAR-23,313340.98,34055.09,0,34055.09,279285.89,25389.63,0,16679.31,0,0,0,16679.31,25389.63,16679.31,8710.32,0,436.94
"500034447","ENTERPRISE",46527,3167927,3,2023,3,21-APR-23,06-JUL-23,21-APR-23,370648,8617.55,0,8617.55,362030.45,32911.86,0,16058.91,0,0,0,16058.91,32911.86,16058.91,16852.95,0,1588.68
"500034447","ENTERPRISE",46527,3167935,3,2023,4,19-MAY-23,06-JUL-23,22-MAY-23,352590.63,29093.44,0,29093.44,323497.19,29408.84,0,14545.82,0,0,0,14545.82,29408.84,14545.82,14863.02,0,608.01
"500034447","ENTERPRISE",46527,3152327,3,2023,5,21-JUN-23,21-JUN-23,21-JUN-23,320951.63,24690.83,0,24690.83,296260.8,26932.8,0,16996.88,0,0,0,16996.88,26932.8,16996.88,9935.92,0,2007.63
"500034447","ENTERPRISE",46527,3183907,3,2023,6,21-JUL-23,21-JUL-23,21-JUL-23,356754.32,0,33049.37,33049.37,323704.95,29427.72,0,14198.7,0,0,0,14198.7,29427.72,14198.7,15229.02,0,224.09
"500034447","ENTERPRISE",46527,3207147,3,2023,7,17-AUG-23,17-AUG-23,21-AUG-23,276422.04,0,3363.5,3363.5,273058.54,24823.5,0,18004,0,0,0,18004,24823.5,18004,6819.5,0,435.58
"500034447","ENTERPRISE",46527,3234844,3,2023,8,14-SEP-23,14-SEP-23,21-SEP-23,353664.54,0,8500.59,8500.59,345163.95,31378.54,0,18943.76,0,0,0,18943.76,31378.54,18943.76,12434.78,0,2197.99
"500034447","ENTERPRISE",46527,3267226,3,2023,9,19-OCT-23,19-OCT-23,23-OCT-23,460025.84,0,14148.83,14148.83,445877.01,40534.27,0,19722,0,0,0,19722,40534.27,19722,20812.27,0,2610.97
"500034447","ENTERPRISE",46527,3296204,3,2023,10,20-NOV-23,20-NOV-23,21-NOV-23,355360.05,0,20284.01,20284.01,335076.04,30461.46,0,18363.36,0,0,0,18363.36,30461.46,18363.36,12098.1,0,2400.34
"500034447","ENTERPRISE",46527,3318703,3,2023,11,15-DEC-23,15-DEC-23,21-DEC-23,295686.73,0,29159.06,29159.06,266527.67,24229.79,0,18998.22,0,0,0,18998.22,24229.79,18998.22,5231.57,0,1859.18
"500034447","ENTERPRISE",46527,3330691,3,2023,12,15-JAN-24,15-JAN-24,22-JAN-24,529817.52,0,36445.05,36445.05,493372.47,44852.04,0,20556.75,0,0,0,20556.75,44852.04,20556.75,24295.29,0,2861.49
"500034465","ENTERPRISE",41858,3458825,3,2023,2,17-MAY-24,17-MAY-24,21-MAR-23,362714.55,0,0,0,362714.55,32974.05,0,2236.21,0,0,0,2236.21,32974.05,2236.21,30737.84,0,0
"500034465","ENTERPRISE",41858,3108476,3,2023,3,21-APR-23,09-MAY-23,21-APR-23,366085.72,0,0,0,366085.72,33280.52,0,3757.85,0,0,0,3757.85,33280.52,3757.85,29522.67,0,0
"500034465","ENTERPRISE",41858,3121084,3,2023,4,19-MAY-23,22-MAY-23,22-MAY-23,87567.41,0,0,0,87567.41,7960.67,0,6568.2,0,0,0,6568.2,7960.67,6568.2,1392.47,0,0
"500034465","ENTERPRISE",41858,3160195,3,2023,5,22-JUN-23,28-JUN-23,21-JUN-23,167807.16,0,0,0,167807.16,15255.2,0,6417.76,0,0,0,6417.76,15255.2,6417.76,8837.44,0,45
"500034465","ENTERPRISE",41858,3677764,3,2023,8,19-SEP-23,13-DEC-24,21-SEP-23,247064.83,0,0,0,247064.83,22460.44,0,22253.72,0,0,0,22253.72,22460.44,22253.72,206.72,0,0
"500034465","ENTERPRISE",41858,3399716,3,2023,12,20-JAN-24,27-MAR-24,22-JAN-24,248888.58,0,0,0,248888.58,22626.23,0,10077.87,0,0,0,10077.87,22626.23,10077.87,12548.36,0,0
"500034483","ENTERPRISE",38076,3039667,3,2023,1,20-FEB-23,02-MAR-23,21-FEB-23,1422965.42,0,283174.46,283174.46,1139790.96,103617.36,0,90132.78,0,0,0,90132.78,103617.36,90132.78,13484.58,0,0
"500034483","ENTERPRISE",38076,3085318,3,2023,2,20-MAR-23,14-APR-23,21-MAR-23,1363915.6,0,348158.22,348158.22,1015757.38,92341.58,0,83962.33,0,0,0,83962.33,92341.58,83962.33,8379.25,0,0
